,Unnamed: 0,0,token_text
5004,5004,看到昨天慘況還想說我是早上十點場次應該沒問題結果出場前跑去出口問工作人員藍色提袋怎麼領她說只有抽卡實驗室或是外面扭蛋才有機會嗚嗚嗚抽卡只抽到閃光杯扭蛋也沒有扭到扭蛋冷知識也被回收真的沒有禮物一個朝令夕改的概念去年玩得很開心也有認識新朋友但今年都是贊助商的廣告跟去年相比早鳥預約這個方式不錯可以透過這個知道準備的禮物量有可能是因為臨時延期人數會有所差異去年的闖關卡也不錯希望明年可以做到更好,"['看到', '昨天', '慘況', '還', '想說', '我', '是', '早上', '十點', '場次', '應該', '沒', '問題', '結果', '出場', '前', '跑去', '出口', '問', '工作', '人員', '藍色', '提袋', '怎麼', '領', '她', '說', '只有', '抽', '卡', '實驗室', '或是', '外面', '扭蛋', '才', '有', '機會', '嗚嗚', '嗚', '抽卡', '只', '抽到', '閃光杯', '扭蛋', '也', '沒有', '扭到', '扭蛋冷', '知識', '也', '被', '回收', '真的', '沒有', '禮物', '一', '個', '朝令夕改', '的', '概念', '去年', '玩', '得', '很', '開心', '也', '有', '認識', '新', '朋友', '但', '今年', '都', '是', '贊助商', '的', '廣告', '跟', '去年', '相比', '早', '鳥', '預約', '這', '個', '方式', '不錯', '可以', '透過', '這', '個', '知道', '準備', '的', '禮物量', '有', '可能', '是', '因為', '臨時', '延期', '人數', '會', '有所', '差異', '去年', '的', '闖關卡', '也', '不錯', '希望', '明年', '可以', '做到', '更', '好']"
5005,5005,午夜實驗室最後一天沒有水的地方叫沙漠沒有你的地方叫寂寞大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光昨天沒來的小閃光今天再不來閃光我真的會很寂寞啦昨天閃光一整夜都沒睡好大家知道為什麼因為我滿腦都是小閃光們啊午夜實驗室倒數最後一天今天再不來下次就要等上深吸一口氣個小時分鐘秒啊啊啊啊時間第一天下午點晚上點第二天上午點晚上點地點華山文創園區紅磚西館大草皮對面想知道更多資訊記得追蹤閃光和訂閱午夜實驗室看板閃光跟你在午夜實驗室不見不散,"['午夜', '實驗室', '最後', '一', '天', '沒有', '水', '的', '地方', '叫', '沙漠', '沒有', '你', '的', '地方', '叫', '寂寞', '大家', '好', '我', '是', '閃光', '不', '是', '你', '的', '閃光', '是', '午夜', '實驗室', '的', '偉大', '科學家', '閃光', '昨天', '沒', '來', '的', '小', '閃光', '今天', '再', '不', '來', '閃光', '我', '真的', '會', '很', '寂寞', '啦', '昨天', '閃光', '一', '整', '夜', '都', '沒', '睡好', '大家', '知道', '為什麼', '因為', '我', '滿', '腦', '都', '是', '小', '閃光', '們', '啊', '午夜', '實驗室', '倒數', '最後', '一', '天', '今天', '再', '不', '來', '下', '次', '就', '要', '等上', '深', '吸', '一', '口', '氣', '個', '小時', '分鐘秒', '啊', '啊', '啊', '啊', '時間', '第一', '天', '下午', '點晚上', '點', '第二', '天', '上午', '點晚上', '點', '地點', '華山', '文創', '園區', '紅磚', '西館', '大', '草皮', '對面', '想', '知道', '更多', '資訊', '記得', '追蹤', '閃光', '和', '訂閱', '午夜', '實驗室', '看板', '閃光', '跟', '你', '在', '午夜', '實驗室', '不見不', '散']"
5006,5006,嗨昨天有去參加活動的各位我很好奇一件事就是抽卡實驗室是不是真的能交到朋友,"['嗨', '昨天', '有', '去', '參加', '活動', '的', '各', '位', '我', '很', '好奇', '一', '件', '事', '就', '是', '抽', '卡', '實驗室', '是', '不', '是', '真的', '能', '交到', '朋友']"
5007,5007,現在有號碼牌的閃光們全數開放入場啦感謝大家很踴躍參加活動今天的號碼牌停止發放了可以在外面逛逛攤位喔大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光午夜實驗室最後一天相信大家都已經見到第一天各式各樣的戰利品囉不過現在閃光要來教大家如何最有效率的戰利品滿載而歸呢第一限量藍色人氣限量超限量真的是限量第二天將藏在扭蛋機裡跟抽卡實驗室裡快點手刀衝去各個室內攤位闖任務拿代幣人人有機會拿到喔第二早鳥報名限定獎杯套出場後的早鳥們別忘了拿著你們的早鳥票到報到區兌換早鳥報名限定獎環保杯套喔第三人人有獎七彩元素糖果繽紛實驗室裡製作著人人都有一支的七彩元素糖果好甜不拿嗎第四紙膠帶兩種款式閃光與他的捧油們就藏在扭蛋機裡數量有限轉到才算好啦以上就是戰利品小攻略除了超澎湃的禮物還有很多好玩的攤位來來來再讓閃光介紹一次抽卡實驗室首日最熱攤快來這裡製造一段相遇吧配對成功後可以抽獎一次獎品有包閃光限定杯魅力噴霧電流實驗室就這樣觸電直到粉紅泡泡爆炸兩人闖關成功可以各自獲得一枚代幣限時動態在午夜實驗室的任何區域打開裡的限時動態上傳成功就可以到限時動態實驗室前兌換禮物喔球池跟著閃光一起跳進來吧看看你的照片是否有閃光出沒印照區現在立刻拍照上傳午夜實驗室把你的照片通通印出來吧繽紛實驗室這裡有最多的七彩元素糖只要入場就可以領取還有只要元的棉花糖氣泡飲這麼好康還不力馬手刀前往舞台活動每個整點都有精采的舞台互動以及神祕小驚喜喔扭蛋區東西太多了閃光不知道怎麼解釋啦扭就對了懂舞台活動每個整點都有精采的舞台互動以及神祕小驚喜喔還有還有各種客座教授攤位也都十分好玩哪小閃光快來玩哎呦我的媽媽咪阿哪有攻略拿摸長嗎沒錯午夜實驗室好康就是那麼多錯過今天你就要在懊悔天喔,"['現在', '有', '號碼牌', '的', '閃光', '們', '全數', '開放', '入場', '啦', '感謝', '大家', '很', '踴躍', '參加', '活動', '今天', '的', '號碼牌', '停止', '發放', '了', '可以', '在', '外面', '逛逛', '攤位', '喔', '大家', '好', '我', '是', '閃光', '不', '是', '你', '的', '閃光', '是', '午夜', '實驗室', '的', '偉大', '科學家', '閃光', '午夜', '實驗室', '最後', '一', '天', '相信', '大家', '都', '已經', '見到', '第一', '天', '各式各樣', '的', '戰利品', '囉', '不過', '現在', '閃光', '要', '來', '教', '大家', '如何', '最', '有', '效率', '的', '戰利品', '滿載而歸', '呢', '第一', '限量', '藍色', '人氣', '限量', '超限量', '真的', '是', '限量', '第二', '天', '將', '藏', '在', '扭蛋機', '裡', '跟', '抽', '卡', '實驗室', '裡', '快點', '手刀', '衝去', '各', '個', '室', '內', '攤位', '闖', '任務', '拿', '代幣', '人人', '有', '機會', '拿到', '喔', '第二', '早', '鳥', '報名', '限定', '獎杯', '套出場', '後', '的', '早', '鳥', '們', '別', '忘', '了', '拿', '著', '你們', '的', '早鳥票', '到', '報到區', '兌換', '早', '鳥', '報名', '限定獎', '環保', '杯套', '喔', '第三', '人人', '有獎', '七彩', '元素', '糖果', '繽紛', '實驗室', '裡', '製作', '著', '人人', '都', '有', '一', '支', '的', '七彩', '元素', '糖果', '好', '甜', '不', '拿', '嗎', '第四', '紙', '膠帶', '兩', '種', '款式', '閃光', '與', '他', '的', '捧油', '們', '就', '藏', '在', '扭蛋機', '裡', '數量', '有限', '轉到', '才', '算好', '啦', '以上', '就', '是', '戰利品', '小', '攻略', '除了', '超', '澎湃', '的', '禮物', '還', '有', '很多', '好玩', '的', '攤位', '來', '來來', '再', '讓', '閃光', '介紹', '一', '次', '抽', '卡', '實驗室', '首日', '最', '熱攤', '快', '來', '這裡', '製造', '一', '段', '相遇', '吧', '配對', '成功', '後', '可以', '抽獎', '一', '次', '獎品', '有', '包', '閃光', '限定杯', '魅力', '噴霧', '電流', '實驗室', '就', '這樣', '觸電', '直到', '粉紅', '泡泡', '爆炸', '兩', '人', '闖關', '成功', '可以', '各自', '獲得', '一', '枚', '代幣', '限時', '動態', '在', '午夜', '實驗室', '的', '任何', '區域', '打開', '裡', '的', '限時', '動態', '上', '傳', '成功', '就', '可以', '到', '限時', '動態', '實驗室', '前', '兌換', '禮物', '喔', '球池', '跟著', '閃光', '一起', '跳進來', '吧', '看看', '你', '的', '照片', '是否', '有', '閃光', '出沒', '印照區', '現在', '立刻', '拍照', '上', '傳', '午夜', '實驗室', '把', '你', '的', '照片', '通通', '印出來', '吧', '繽紛', '實驗室', '這裡', '有', '最多', '的', '七彩', '元素糖', '只要', '入場', '就', '可以', '領取', '還', '有', '只要', '元', '的', '棉花糖', '氣泡飲', '這麼', '好康', '還', '不力', '馬手刀', '前往', '舞台', '活動', '每', '個', '整', '點', '都', '有', '精采', '的', '舞台', '互動', '以及', '神祕', '小', '驚喜', '喔', '扭蛋區', '東西', '太多', '了', '閃光', '不', '知道', '怎麼', '解釋', '啦扭', '就', '對了', '懂', '舞台', '活動', '每', '個', '整', '點', '都', '有', '精采', '的', '舞台', '互動', '以及', '神祕', '小', '驚喜', '喔', '還', '有', '還', '有', '各', '種', '客座', '教授', '攤位', '也', '都', '十分', '好玩', '哪', '小', '閃光', '快', '來', '玩', '哎呦', '我', '的', '媽媽咪', '阿哪', '有', '攻略', '拿摸長', '嗎', '沒', '錯', '午夜', '實驗室', '好康', '就', '是', '那麼多', '錯過', '今天', '你', '就', '要', '在', '懊悔', '天', '喔']"
5008,5008,很多人在酸藍色袋子就是限量的一堆人在那吵拿不到要不要臉之類但今天的糾結點就是這個活動他分了好幾個場次提供給有填早鳥票的人但它的贈品數控制不良內部員工溝通不良現場員工消息不足等等導致填了晚場的人們這個所謂限量的袋子才都沒拿到照理來說如果你分了場次又是限量是不是應該是每個場次都限量而今天所造成的局面就是報名早鳥填了晚場的人都是白痴要酸也搞懂每個人的不爽點難道你有看到早場的人在說沒拿到嗎,"['很多', '人', '在', '酸藍色', '袋子', '就', '是', '限量', '的', '一', '堆', '人', '在', '那', '吵拿不到', '要不要', '臉', '之類', '但', '今天', '的', '糾結點', '就', '是', '這', '個', '活動', '他', '分', '了', '好幾', '個', '場次', '提供給', '有', '填早', '鳥票', '的', '人', '但', '它', '的', '贈品數', '控制', '不良', '內部', '員工', '溝通', '不良', '現場', '員工', '消息', '不足', '等等', '導致', '填', '了', '晚場', '的', '人們', '這', '個', '所謂', '限量', '的', '袋子', '才', '都', '沒', '拿到', '照理', '來', '說', '如果', '你', '分', '了', '場次', '又', '是', '限量', '是', '不', '是', '應該', '是', '每', '個', '場次', '都', '限量', '而', '今天', '所', '造成', '的', '局面', '就', '是', '報名', '早', '鳥', '填', '了', '晚場', '的', '人', '都', '是', '白痴', '要', '酸', '也', '搞懂', '每', '個', '人', '的', '不', '爽', '點', '難道', '你', '有', '看到', '早場', '的', '人', '在', '說', '沒', '拿到', '嗎']"
5009,5009,是不是免費讓你使用活動是不是免費自由參加是嘛那你在抱怨什麼你有能力成立公司你有能力辦活動免費讓大眾參加沒有嘛那你在罵什麼沒能力又愛抱怨你討厭這活動這活動更討厭你醜八怪,"['是', '不', '是', '免費', '讓', '你', '使用', '活動', '是', '不', '是', '免費', '自由', '參加', '是', '嘛', '那', '你', '在', '抱怨', '什麼', '你', '有', '能力', '成立', '公司', '你', '有', '能力', '辦', '活動', '免費', '讓', '大眾', '參加', '沒有', '嘛', '那', '你', '在', '罵', '什麼', '沒', '能力', '又', '愛', '抱怨', '你', '討厭', '這', '活動', '這', '活動', '更', '討厭', '你', '醜八怪']"
5010,5010,昨天跟朋友在排唱歌的時候站在我們旁邊的女孩飲料灑了一地噴到我們身上還有在他附近的同學不知道是不是杯子問題啦在這之前也有看到別人打翻但我想說的是你打翻飲料噴到我們身上沒關係至少遞張衛生紙給我們沒遞給我們就算了連一句抱歉或對不起都沒有我們真的超傻眼,"['昨天', '跟', '朋友', '在', '排唱歌', '的', '時候', '站', '在', '我們', '旁邊', '的', '女孩', '飲料', '灑', '了', '一', '地', '噴到', '我們', '身', '上', '還', '有', '在', '他', '附近', '的', '同學', '不', '知道', '是', '不', '是', '杯子', '問題', '啦', '在', '這', '之前', '也', '有', '看到', '別人', '打翻', '但', '我', '想說', '的', '是', '你', '打翻', '飲料', '噴到', '我們', '身', '上', '沒關係', '至少', '遞', '張', '衛生紙', '給', '我們', '沒', '遞給', '我們', '就', '算', '了', '連', '一', '句', '抱歉', '或', '對不起', '都', '沒有', '我們', '真的', '超傻眼']"
5011,5011,看完版上的文後還是不太知道到底怎樣才能拿到藍色小袋子是一定要有早鳥才有嗎還是說現場排隊的有拿到兌換卷就可以領還有除了玩抽卡實驗室有機會拿到卷哪裡還可以拿到卷有聽說出口的地方有發拜託大家幫幫忙我很想拿到那個袋子,"['看完', '版', '上', '的', '文', '後', '還是', '不', '太', '知道', '到底', '怎樣', '才', '能', '拿到', '藍色', '小', '袋子', '是', '一定', '要', '有', '早', '鳥', '才', '有', '嗎', '還是', '說', '現場', '排隊', '的', '有', '拿到', '兌換卷', '就', '可以', '領還', '有', '除了', '玩', '抽卡', '實驗室', '有', '機會', '拿到', '卷', '哪裡', '還可以', '拿到', '卷', '有', '聽說', '出口', '的', '地方', '有', '發', '拜託', '大家', '幫幫忙', '我', '很', '想', '拿到', '那', '個', '袋子']"
5012,5012,有沒有已經去的人有購入環保飲料杯是進去就一定買得到嗎小的在這裡徵求加購價錢以及使用心得非常感謝,"['有沒有', '已經', '去', '的', '人', '有', '購入', '環保', '飲料杯', '是', '進去', '就', '一定', '買', '得', '到', '嗎', '小', '的', '在', '這裡', '徵求', '加購', '價錢', '以及', '使用', '心得', '非常', '感謝']"
5013,5013,一進去就有親切的姐姐告訴大家可以拿糖果然後很幸運地我有拿到藍色袋子簡單的圖案設計超喜歡的但是最遺憾的是為了我最想要的紙膠帶我們兩蒐集了個硬幣結果一個紙膠帶都沒有啊啊啊啊啊啊朋友很高興有一個月份的各種試用包明天場次的卡友們記得硬幣不要跟我一樣都投同一台皿附上今日戰利品就只差紙膠帶我要繼續滑狄卡了,"['一', '進去', '就', '有', '親切', '的', '姐姐', '告訴', '大家', '可以', '拿', '糖果', '然後', '很', '幸運', '地', '我', '有', '拿到', '藍色', '袋子', '簡單', '的', '圖案', '設計', '超', '喜歡', '的', '但是', '最', '遺憾', '的', '是', '為了', '我', '最', '想要', '的', '紙膠帶', '我們', '兩', '蒐集', '了', '個', '硬幣', '結果', '一', '個', '紙', '膠帶', '都', '沒有', '啊', '啊', '啊', '啊', '啊', '啊', '朋友', '很', '高興', '有', '一', '個', '月份', '的', '各', '種', '試用包', '明天', '場次', '的', '卡友', '們', '記得', '硬幣', '不要', '跟', '我', '一樣', '都', '投', '同', '一', '台皿', '附上', '今日', '戰利品', '就', '只', '差', '紙膠帶', '我', '要', '繼續', '滑狄', '卡', '了']"
5014,5014,轉讓明天上午十點的票喔雙人的當初怕朋友的時間改因此多報名了,"['轉讓', '明天', '上午', '十點', '的', '票', '喔', '雙人', '的', '當初', '怕', '朋友', '的', '時間', '改', '因此', '多', '報名', '了']"
5015,5015,有沒有人也是這個時間然後一個人的看了板上的一些文章發現一個人自己去好像真的蠻尷尬的嗚嗚邊緣人求互助,"['有', '沒', '有', '人', '也', '是', '這', '個', '時間', '然後', '一', '個', '人', '的', '看', '了', '板', '上', '的', '一些', '文章', '發現', '一', '個', '人', '自己', '去', '好像', '真的', '蠻', '尷尬', '的', '嗚嗚', '邊緣人', '求', '互助']"
5016,5016,我是之前開表單的主揪這次大家都是搶點早鳥票的進去人超級多抱歉沒照片因為很擠到處都要排隊我們只玩了電流實驗室少部分的人有玩抽卡抽卡其實很尷尬除非情侶啦我覺得我們大概快點出去的出去一共有兩個出口一個出去是草皮另一個出去是磚房的後面後面那邊才有人再發換小藍袋的卷杯套才是早鳥優惠小藍袋不是噢我有一個朋友他沒有早鳥票我們搶兩人也有拿到小藍袋所以小藍袋只要有拿到兌換卷都可以領哦然後我們一開始進去要找小藍袋問了很多個工作人員都給了我們不一樣的答案是真的有點雷所以明天為了小藍袋去的可以自己衡量一下噢整體來說是不差啦只是一直排隊很累然後直播唱歌很大聲講話很吃力裡面很擠優點就是有玩有吃還有贈品可以拿可以轉蛋認識一些本來不會接觸到的人也蠻特別的最後丟一張合照好了完,"['我', '是', '之前', '開', '表單', '的', '主揪', '這', '次', '大家', '都', '是', '搶', '點', '早', '鳥票', '的', '進去', '人', '超級', '多', '抱歉', '沒', '照片', '因為', '很', '擠', '到處', '都', '要', '排隊', '我們', '只', '玩', '了', '電流', '實驗室', '少', '部分', '的', '人', '有', '玩', '抽', '卡', '抽', '卡', '其實', '很', '尷尬', '除非', '情侶', '啦', '我', '覺得', '我們', '大概', '快點', '出去', '的', '出去', '一共', '有', '兩', '個', '出口', '一', '個', '出去', '是', '草皮', '另', '一', '個', '出去', '是', '磚房', '的', '後面', '後面', '那邊', '才', '有', '人', '再', '發換', '小', '藍', '袋', '的', '卷杯套', '才', '是', '早', '鳥', '優惠', '小', '藍袋', '不', '是', '噢', '我', '有', '一', '個', '朋友', '他', '沒有', '早', '鳥票', '我們', '搶', '兩', '人', '也', '有', '拿到', '小', '藍袋', '所以', '小', '藍袋', '只要', '有', '拿到', '兌換卷', '都', '可以', '領', '哦', '然後', '我們', '一', '開始', '進去', '要', '找', '小', '藍袋', '問', '了', '很多', '個', '工作', '人員', '都', '給', '了', '我們', '不', '一樣', '的', '答案', '是', '真的', '有點', '雷', '所以', '明天', '為了', '小', '藍袋', '去', '的', '可以', '自己', '衡量', '一下', '噢', '整體', '來', '說', '是', '不', '差', '啦', '只是', '一直', '排隊', '很', '累', '然後', '直播', '唱歌', '很', '大聲', '講話', '很', '吃力', '裡面', '很', '擠', '優點', '就', '是', '有', '玩', '有', '吃', '還', '有', '贈品', '可以', '拿', '可以', '轉蛋', '認識', '一些', '本來', '不會', '接觸到', '的', '人', '也', '蠻', '特別', '的', '最後', '丟', '一', '張', '合照', '好了', '完']"
5017,5017,被女友拖去看到裡面滿滿排隊人潮然後工作人員一問三不知一直說進了就不能出無限輪迴問到小藍袋遊戲規則問了好像沒問只說要有券然後接下來也不說清楚害大家滿臉問號感覺工作人員真的欲言又止然後明明看到贈品處還剩超多藍色提袋到底為什麼不能給我真的不懂女友說官方有說明是限量但翻來翻去一些官方文完全沒有解釋到底怎麼能夠拿到本來其實真的沒有很想要就只是單純想知道到底怎麼拿給大家一個公平的遊戲規則吧,"['被', '女友', '拖去', '看到', '裡面', '滿滿', '排隊', '人潮', '然後', '工作', '人員', '一', '問', '三', '不', '知', '一直', '說進', '了', '就', '不能', '出', '無限', '輪迴', '問到', '小', '藍袋', '遊戲', '規則', '問', '了', '好像', '沒', '問', '只', '說', '要', '有', '券', '然後', '接下來', '也', '不', '說清楚', '害', '大家', '滿', '臉', '問號', '感覺', '工作', '人員', '真的', '欲言又止', '然後', '明明', '看到', '贈品處', '還', '剩', '超多', '藍色', '提袋', '到底', '為什麼', '不能', '給', '我', '真的', '不', '懂', '女友', '說', '官方', '有', '說明', '是', '限量', '但', '翻來翻去', '一些', '官方文', '完全', '沒有', '解釋', '到底', '怎麼', '能夠', '拿到', '本來', '其實', '真的', '沒有', '很', '想要', '就', '只是', '單純', '想', '知道', '到底', '怎麼', '拿給', '大家', '一', '個', '公平', '的', '遊戲', '規則', '吧']"
5018,5018,大家看到版上的文就知道不用期望藍袋子了吧而且我問了三次工作人員回答一樣官腔隨機發放的喔還一會把問題推給外面的贈品處贈品處又推給裡面的人員問題是我等了快三小時就是沒發然後展場小攤位少人數又爆多排一項體驗排半小時動線不佳問工作人員問題他也搞不清楚反正活動是讓我很失望雖然是免費的但我真的不想再去第二次了所以明天沒票想現場排的也不用去了啦浪費時間而已有票的就去碰運氣搶藍色袋袋然後直接出來吧與其浪費時間在裡面這樣還比較划算喔,"['大家', '看到', '版', '上', '的', '文', '就', '知道', '不用', '期望', '藍', '袋子', '了', '吧', '而且', '我', '問', '了', '三', '次', '工作', '人員', '回答', '一樣', '官腔', '隨機', '發放', '的', '喔', '還', '一會', '把', '問題', '推給', '外面', '的', '贈品處', '贈品處', '又', '推給', '裡面', '的', '人員', '問題', '是', '我', '等', '了', '快', '三', '小時', '就', '是', '沒', '發', '然後', '展場', '小', '攤位', '少', '人數', '又', '爆', '多', '排', '一', '項', '體驗', '排', '半', '小時', '動線', '不佳', '問', '工作', '人員', '問題', '他', '也', '搞', '不', '清楚', '反正', '活動', '是', '讓', '我', '很', '失望', '雖然', '是', '免費', '的', '但', '我', '真的', '不', '想', '再', '去', '第二', '次', '了', '所以', '明天', '沒', '票', '想', '現場', '排', '的', '也', '不用', '去', '了', '啦', '浪費', '時間', '而已', '有', '票', '的', '就', '去', '碰運氣', '搶藍色', '袋袋', '然後', '直接', '出來', '吧', '與', '其', '浪費', '時間', '在', '裡面', '這樣', '還', '比較', '划算', '喔']"
5019,5019,首圖片拍不好抱歉不分享不拍照不打卡拿的是以上這些東西宣傳單跟夾沒拍要有搶到早鳥票出口隨機發放的贈品卷兩者都有才能換藍袋子排現場的沒有因為沒有條碼刷這是我點出場時的狀況看完大家期盼的小藍袋再來看心得我就到了所以第一批進去時各攤位排隊算很快各個活動幾乎都是作推廣宣傳用需要拍拍拍上傳上傳上傳如果不習慣此模式可能不適合來代幣是各個關卡蒐集後去外面轉扭蛋也有送一些小贈品可以拿我一共扭了次朋友送的一樣外面的攤位也能拿代幣跟贈品我抖音攤位沒有夾到禮物是不是該學一下夾娃娃機還有抽到飲料雖然等超久但辛苦了我是覺得這個活動很有誠意但可能是越晚人數太多導致很多人沒拿到藍袋袋這是第一批的情況謝謝舉辦活動小細節都算流暢尤其是幫忙拍照的工作人員比心都很會拍希望下次活動辦得更好不會有那麼多罵聲我是覺得如果只有早鳥票才能拿應該先講或是要說有數量限制其實我也是莫名其妙聽到大聲公說要發卷聲音實在不大講很快聽不懂之類的才去問工作人員他跟我說要去後面排隊領卷出去拿袋子且出去後不能再進來,"['首', '圖片', '拍', '不', '好', '抱歉', '不', '分享', '不', '拍照', '不', '打卡', '拿', '的', '是', '以上', '這些', '東西', '宣傳', '單', '跟夾', '沒', '拍', '要', '有', '搶到', '早', '鳥票', '出口', '隨機', '發放', '的', '贈品卷', '兩', '者', '都', '有', '才', '能', '換', '藍', '袋子', '排', '現場', '的', '沒有', '因為', '沒有', '條碼', '刷', '這', '是', '我', '點出場', '時', '的', '狀況', '看完', '大家', '期盼', '的', '小', '藍袋', '再', '來', '看', '心得', '我', '就', '到', '了', '所以', '第一', '批', '進去', '時', '各', '攤位', '排隊', '算', '很', '快', '各', '個', '活動', '幾乎', '都', '是', '作', '推廣', '宣傳', '用', '需要', '拍拍', '拍上', '傳上', '傳', '上', '傳', '如果', '不', '習慣', '此', '模式', '可能', '不', '適合', '來', '代幣', '是', '各', '個', '關卡', '蒐集', '後', '去', '外面', '轉扭', '蛋', '也', '有', '送', '一些', '小', '贈品', '可以', '拿', '我', '一共', '扭', '了', '次', '朋友', '送', '的', '一樣', '外面', '的', '攤位', '也', '能', '拿', '代幣', '跟', '贈品', '我', '抖音', '攤位', '沒有', '夾到', '禮物', '是', '不', '是', '該', '學', '一下', '夾', '娃娃機', '還', '有', '抽到', '飲料', '雖然', '等', '超久', '但', '辛苦', '了', '我', '是', '覺得', '這', '個', '活動', '很', '有', '誠意', '但', '可能', '是', '越', '晚', '人數', '太多', '導致', '很多', '人', '沒', '拿到', '藍袋袋', '這', '是', '第一', '批', '的', '情況', '謝謝', '舉辦', '活動', '小', '細節', '都', '算', '流暢', '尤其', '是', '幫忙', '拍照', '的', '工作', '人員', '比', '心', '都', '很', '會', '拍', '希望', '下', '次', '活動', '辦', '得', '更', '好', '不會', '有', '那麼多', '罵聲', '我', '是', '覺得', '如果', '只有', '早鳥票', '才', '能', '拿', '應該', '先', '講', '或是', '要', '說', '有', '數量', '限制', '其實', '我', '也', '是', '莫名其妙', '聽到', '大聲公', '說', '要', '發卷', '聲音', '實在', '不大', '講', '很', '快', '聽', '不', '懂', '之類', '的', '才', '去', '問', '工作', '人員', '他', '跟', '我', '說', '要', '去', '後面', '排隊', '領卷', '出去', '拿', '袋子', '且', '出去', '後', '不能', '再', '進來']"
5020,5020,晚上六點進華山午夜實驗室我們是衝著裝滿化妝品試用品的藍色袋子去的但是到了沒有拿到反而只能看工作人員台上放著的藍色袋子悲哀進去逛完後我們拿著近個代幣準備到扭蛋區開抽最後竟然拿到同數量的卸妝水想說用罐卸妝水換罐防曬噴霧可是工作人員也說不行喔,"['晚上', '六點', '進', '華山', '午夜', '實驗室', '我們', '是', '衝', '著', '裝滿', '化妝品', '試用品', '的', '藍色', '袋子', '去', '的', '但是', '到', '了', '沒有', '拿到', '反而', '只', '能', '看', '工作', '人員', '台', '上', '放', '著', '的', '藍色', '袋子', '悲哀', '進去', '逛完', '後', '我們', '拿', '著', '近', '個', '代幣', '準備', '到', '扭蛋區', '開抽', '最後', '竟然', '拿到', '同', '數量', '的', '卸妝水', '想', '說', '用', '罐', '卸妝水', '換', '罐', '防曬', '噴霧', '可是', '工作', '人員', '也', '說', '不行', '喔']"
5021,5021,今天和可愛的小夥伴一起來我們以為和一般扭蛋一樣扭一次至少需要枚為了紙膠帶蒐集了一堆代幣出來發現一次只要一枚所以沒錯我們得到了瓶理膚寶水結果一個紙膠帶都沒有哈哈哈嗯而且我們沒有拿到藍色小袋袋明明是早鳥的說,"['今天', '和', '可愛', '的', '小', '夥伴', '一起', '來', '我們', '以為', '和', '一般', '扭蛋', '一樣', '扭', '一', '次', '至少', '需要', '枚', '為了', '紙膠帶', '蒐集', '了', '一', '堆', '代幣', '出來', '發現', '一', '次', '只要', '一', '枚', '所以', '沒', '錯', '我們', '得到', '了', '瓶理', '膚寶水', '結果', '一', '個', '紙', '膠帶', '都', '沒有', '哈', '哈哈', '嗯', '而且', '我們', '沒有', '拿到', '藍色', '小', '袋袋', '明明', '是', '早', '鳥', '的', '說']"
5022,5022,小閃光們走路能不能小心點為什麼非要撞在我心上呢大家好我是閃光不是你的閃光是午夜實驗室的偉大科學家閃光今天小閃光們也太捧場啦閃光在人群中亂彈的時候被小閃光們撞到一顆心嫑嫑明天還有一場早上就開場囉不管是還沒來玩的小閃光還是今天已經來玩的小閃光明天閃光還是非常期待可以看到大家小閃光們看這是閃光今天記錄到的一些照片小閃光們看起來真的很興奮的在場內玩耍內最後就跟閃光一起來回顧今日的影片吧時間第一天下午點晚上點第二天上午點晚上點地點華山文創園區紅磚西館大草皮對面想知道更多資訊記得追蹤閃光和訂閱午夜實驗室看板閃光跟你在午夜實驗室不見不散,"['小', '閃光', '們', '走路', '能不能', '小心', '點', '為什麼', '非', '要', '撞', '在', '我', '心', '上', '呢', '大家', '好', '我', '是', '閃光', '不', '是', '你', '的', '閃光', '是', '午夜', '實驗室', '的', '偉大', '科學家', '閃光', '今天', '小', '閃光', '們', '也', '太', '捧場', '啦', '閃光', '在', '人群', '中', '亂彈', '的', '時候', '被', '小', '閃光', '們', '撞到', '一', '顆', '心嫑嫑', '明天', '還', '有', '一', '場', '早上', '就', '開場', '囉', '不管', '是', '還', '沒', '來', '玩', '的', '小', '閃光', '還是', '今天', '已經', '來', '玩', '的', '小', '閃光', '明天', '閃光', '還是', '非常', '期待', '可以', '看到', '大家', '小', '閃光', '們', '看', '這', '是', '閃光', '今天', '記錄到', '的', '一些', '照片', '小', '閃光', '們', '看起來', '真的', '很', '興奮', '的', '在', '場', '內', '玩耍', '內', '最後', '就', '跟', '閃光', '一起', '來', '回顧', '今日', '的', '影片', '吧', '時間', '第一', '天', '下午', '點晚上', '點', '第二', '天', '上午', '點晚上', '點', '地點', '華山', '文創', '園區', '紅磚', '西館', '大', '草皮', '對面', '想', '知道', '更多', '資訊', '記得', '追蹤', '閃光', '和', '訂閱', '午夜', '實驗室', '看板', '閃光', '跟', '你', '在', '午夜', '實驗室', '不見不', '散']"
